2026-05-12T14:49:11 | INFO | session_started | source=adk_web | app_name=gfiber_network
2026-05-12T14:49:11 | INFO | user_prompt | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | app_name=gfiber_network | prompt_len=38 | prompt_preview='find out all mx960 devices from rancid'
2026-05-12T14:49:11 | INFO | invocation_start | source=adk_web | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | app_name=gfiber_network
2026-05-12T14:49:13 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=0 | response_preview=''
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=108 | response_preview="/src/head/depot/ops/network/rancid/gfiber/juniper/dr02.clt103'\n* Permission denied: '/google/src/head/depot/"
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="ops/network/rancid/gfiber/juniper/dr02.den103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/g"
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=110 | response_preview="fiber/juniper/dr02.las103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/dr02"
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview=".lax103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/dr02.phx103'\n*"
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=124 | response_preview="Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/dr02.rdu103'\n* Permission denied: '/google/src/"
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=115 | response_preview="head/depot/ops/network/rancid/gfiber/juniper/dr02.sat103'\n* Permission denied: '/google/src/head/depot/ops/network/"
2026-05-12T14:49:28 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=107 | response_preview="rancid/gfiber/juniper/dr02.slc101'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/j"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=107 | response_preview="uniper/dr02.slc103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/fw-vip.c"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=113 | response_preview="bf101'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/fw-vip.rdu103'\n* Permission"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=119 | response_preview="denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/fw-vip.slc103'\n* Permission denied: '/google/src/head"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=111 | response_preview="/depot/ops/network/rancid/gfiber/juniper/fw01.cbf101'\n* Permission denied: '/google/src/head/depot/ops/network/"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=107 | response_preview="rancid/gfiber/juniper/fw01.slc103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/j"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=110 | response_preview="uniper/mar01.atl101'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.atl1"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=120 | response_preview="03'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.aus121'\n* Permission denied: '/"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=115 | response_preview="google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.aus122'\n* Permission denied: '/google/src/head/depot/"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="ops/network/rancid/gfiber/juniper/mar01.bna103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=111 | response_preview="gfiber/juniper/mar01.clt102'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=103 | response_preview="01.clt103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.den102'"
2026-05-12T14:49:29 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.den103'\n* Permission denied: '/google/src"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mar01.hsv113'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=115 | response_preview="network/rancid/gfiber/juniper/mar01.las102'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=110 | response_preview="juniper/mar01.las103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.lax"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=118 | response_preview="102'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.lax103'\n* Permission denied:"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="'/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.mci101'\n* Permission denied: '/google/src/head/dep"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="ot/ops/network/rancid/gfiber/juniper/mar01.mci102'\n* Permission denied: '/google/src/head/depot/ops/network/ranc"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=111 | response_preview="id/gfiber/juniper/mar01.oma102'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=105 | response_preview="mar01.oma103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.phx102"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=124 | response_preview="'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.phx103'\n* Permission denied: '/google"
2026-05-12T14:49:30 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.rdu101'\n* Permission denied: '/google/src/head/depot/"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="ops/network/rancid/gfiber/juniper/mar01.rdu103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="gfiber/juniper/mar01.sat102'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar0"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.sat103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.slc101'"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mar01.slc102'\n* Permission denied: '/google/src"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mar01.slc103'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mar02.hsv107'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mar02.slc103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.atl101'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl103'"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl106'\n* Permission denied: '/google/src"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl110'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mgt01.atl115'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:31 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mgt01.atl117'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.atl125'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl151'"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl152'\n* Permission denied: '/google/src"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl153'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mgt01.atl154'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mgt01.atl155'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.atl156'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.atl157'"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus101'\n* Permission denied: '/google/src"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus102'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mgt01.aus103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mgt01.aus104'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:32 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.aus105'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus108'"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus109'\n* Permission denied: '/google/src"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus110'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mgt01.aus111'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mgt01.aus112'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.aus113'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus115'"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus116'\n* Permission denied: '/google/src"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus118'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mgt01.aus119'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mgt01.aus120'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="1.aus121'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus122'"
2026-05-12T14:49:33 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=126 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus129'\n* Permission denied: '/google/src"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.aus134'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=114 | response_preview="network/rancid/gfiber/juniper/mgt01.aus154'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=106 | response_preview="/juniper/mgt01.aus160'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt0"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=101 | response_preview="1.bna103'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.bna104"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=118 | response_preview="'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.bna106'\n* Permission denied: '/"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.bna108'\n* Permission denied: '/google/src/head/dep"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="ot/ops/network/rancid/gfiber/juniper/mgt01.bna111'\n* Permission denied: '/google/src/head/depot/ops/network/r"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=107 | response_preview="ancid/gfiber/juniper/mgt01.bna112'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/j"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=105 | response_preview="uniper/mgt01.bna113'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=101 | response_preview=".bna116'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.bna117'"
